customer_id,stage,segment,conversion_rate,click_through_rate,engagement_score,bounce_rate,page_views,timestamp,retention_period,retention_rate
59,Awareness,frequent,0.054061431411065425,0.07957641108919086,91.46890425132803,41.64094841535986,32,2021-05-02 21:07:51,233,0.5900120639382052
511,Awareness,one_time,0.07255192647406578,0.09976816727324525,20.71100806424883,74.76169511390546,29,2018-08-12 10:32:07,217,0.23310191663172564
682,Consideration,frequent,0.1631182855578336,0.16712604479506443,50.6275167789596,41.22092549661659,34,2018-04-19 03:37:01,99,0.7580239338077526
476,Decision,frequent,0.24921220164195962,0.29746322881222925,69.47609059715003,34.072317299947336,79,2022-12-16 19:58:10,118,0.6308825002693286
700,Decision,one_time,0.2026288473479599,0.20553089924754778,47.311080609537825,31.016966528285298,49,2022-08-29 16:16:41,243,0.4919550021314725
976,Awareness,frequent,0.09785108048997215,0.08777777815565035,82.96264010605037,61.1715758067151,36,2022-10-11 20:46:34,309,0.86072219474012
783,Awareness,frequent,0.09569115143976314,0.054535431220264996,54.81722016538986,61.35932926859198,39,2018-01-22 03:32:25,234,0.692312984037982
190,Awareness,frequent,0.09631849558058665,0.07600895377556112,74.86512147279085,49.06982973154342,34,2018-08-01 23:05:28,61,0.877148000448774
958,Decision,one_time,0.2199289215630557,0.2270642787776004,36.72907597588325,29.894068043992874,47,2019-11-13 07:46:09,40,0.22357523721022288
687,Awareness,frequent,0.05923490272056858,0.05363611241909169,58.798818909828995,40.23959538671322,28,2021-04-14 14:31:13,80,0.5148742770891502
958,Decision,one_time,0.24842844968537162,0.24409838063123912,47.12172674015884,32.64596632706822,44,2021-05-30 15:26:26,329,0.45398729522763015
563,Awareness,frequent,0.051710729310383854,0.056384382630804114,98.652319302391,64.22683375011883,23,2020-03-31 13:50:31,312,0.7358133029026506
876,Decision,frequent,0.21019542249931958,0.24257910257660245,70.67577640473857,32.59764463698885,76,2022-02-17 14:55:15,216,0.7080287471964731
567,Decision,one_time,0.27803396941005176,0.2808083758452599,22.25190823430609,35.28010020018622,74,2019-01-14 06:50:32,234,0.2159691764780432
244,Decision,frequent,0.25793507862356396,0.29786485772215215,60.31080229572238,33.021691431784575,50,2018-11-25 14:20:32,276,0.6415433350925799
832,Awareness,one_time,0.09638380795930687,0.07715878819039945,28.292902037851604,60.54436963077529,21,2022-02-18 11:36:07,349,0.3633582143990124
505,Awareness,one_time,0.07875383072462486,0.05473694859081579,29.522724525126726,57.86020782464841,30,2021-12-26 20:37:12,231,0.1698863781315773
131,Awareness,one_time,0.0564865376362774,0.0892992290853001,40.022526455629084,62.11413383304388,26,2022-05-03 19:51:35,228,0.2726316365074539
485,Awareness,frequent,0.0588432237467504,0.060008046379545266,71.8080965813575,48.0826574205928,38,2021-12-09 10:58:34,33,0.5281207296882462
819,Awareness,frequent,0.056609196516904825,0.07802322081143337,70.76017650069515,55.82888723934437,26,2022-08-18 09:11:47,16,0.6502117276848216
647,Consideration,one_time,0.1615081200313021,0.14995243982978806,44.51668794769979,62.03925351117355,48,2019-03-21 20:38:39,179,0.2815361736558762
21,Awareness,frequent,0.0689748416556807,0.09528177895460277,93.4355416799274,69.34275809218278,35,2020-01-23 11:25:57,244,0.6975790364384648
841,Consideration,frequent,0.10899313958886697,0.13621856474720867,96.22913080540735,71.43814017891091,59,2018-08-20 21:40:55,293,0.5677977071687885
167,Consideration,frequent,0.18113463015777032,0.10652737022572896,63.65952744175641,74.4959891884194,32,2021-10-25 00:13:12,267,0.644461835269698
274,Awareness,frequent,0.0862682576421851,0.07692125460062853,83.1082859888054,53.99885779277727,20,2022-02-23 02:33:13,60,0.8910697578296535
388,Decision,frequent,0.2926575731475226,0.2986125295974683,83.58778835272578,30.0026833283154,69,2020-05-20 07:18:53,168,0.5124150417905174
601,Awareness,frequent,0.09998299605641364,0.06659236246614268,68.00020597212789,61.48568462584501,30,2019-08-28 01:36:41,188,0.7406499383042403
316,Awareness,frequent,0.08882912305224346,0.05368346358635568,54.727644164767135,56.08588534461147,34,2019-10-22 19:54:25,42,0.7441008197488851
14,Awareness,frequent,0.09844764943266464,0.08590162226046535,55.2194914942547,53.438407087608226,22,2018-02-27 12:32:43,79,0.8526058338052414
242,Decision,frequent,0.2608516438121331,0.2591365936338983,92.14473105129532,23.118969239259297,63,2018-09-24 20:48:42,4,0.6664458984868797
777,Awareness,one_time,0.056152509658312894,0.09698164482312098,44.53401754470433,47.08895772135498,38,2021-04-20 00:42:09,346,0.4361202574079486
346,Awareness,one_time,0.0752947902572603,0.07875999024325396,47.00657343297202,45.49442948125282,20,2020-12-06 07:43:19,297,0.3927451898190363
565,Consideration,frequent,0.1301950176414597,0.1728928899432713,64.31422341484046,52.0169651449193,40,2021-06-08 20:06:45,89,0.5095835000912962
898,Awareness,frequent,0.07462258524310325,0.09574234376906324,60.1329720740105,54.39515628483416,39,2020-05-07 15:20:24,66,0.742976833650914
340,Consideration,frequent,0.10073131189671847,0.16355944119304433,69.64350433994434,51.18820842870169,42,2021-04-04 00:27:27,336,0.7807076867814916
92,Decision,frequent,0.2739667399126054,0.2721449111257208,86.1989056961863,30.06361040225714,71,2020-03-11 23:11:38,290,0.5364465426172722
367,Decision,one_time,0.2060925810075947,0.22372591428021835,41.946426455718054,23.739291297093207,65,2021-10-22 06:52:23,177,0.4939751163503331
956,Awareness,one_time,0.06445170321117487,0.0798793389134627,28.835394672665906,50.52806846831204,30,2019-01-18 04:45:01,334,0.3732900116875494
455,Awareness,one_time,0.09967170246847806,0.06488979215595304,25.121753081803718,60.11461843984955,24,2019-03-01 00:25:16,249,0.4899747351994276
428,Awareness,frequent,0.06146647347020428,0.07791610846936028,98.92083480486426,51.375019795272436,30,2020-02-25 15:44:43,155,0.8399946961315048
509,Awareness,frequent,0.06040541894985167,0.07160128585843602,63.59477502499985,75.83452151896338,35,2021-11-29 00:58:26,247,0.7547616001536958
776,Awareness,frequent,0.07723942614995946,0.09923568486172384,76.50423896129615,64.48152641551773,22,2021-10-28 10:37:34,59,0.8706750274679013
943,Awareness,frequent,0.09210224691580428,0.05254712943402241,61.38070800204006,53.48369879052386,39,2022-01-02 12:42:52,329,0.7506161412838677
35,Decision,frequent,0.229592092927149,0.28371100220651246,99.60927480002312,36.998838048260225,73,2021-05-26 03:46:43,248,0.669992272477736
206,Decision,frequent,0.26238303473756114,0.28235382869907166,67.41518786501769,39.008815029339196,48,2021-05-01 22:15:09,333,0.7464839597878495
81,Awareness,frequent,0.06413164705760654,0.08019573022814842,95.09808165666524,75.62112628441932,20,2022-04-08 01:58:54,21,0.8453375911497751
932,Awareness,frequent,0.05112583880351619,0.0715468294168255,71.45196500232201,63.37068183102616,34,2019-04-23 05:36:40,163,0.6685295902141453
562,Awareness,frequent,0.05808741450721262,0.09552219020514259,85.81088067486479,54.86885121867111,38,2021-08-12 13:29:05,182,0.6691313699436502
872,Awareness,frequent,0.06747366505695863,0.07696702155340024,95.27040013442468,59.81114992821791,23,2018-07-12 18:51:11,302,0.5413958610529849
388,Consideration,one_time,0.19267587847007853,0.1056801817256481,47.47572802656745,54.50546077475872,30,2020-05-31 18:59:18,116,0.21131923506130065
2,Consideration,frequent,0.147905615537116,0.15211981147572867,61.54438887911888,70.75478985214826,48,2020-05-21 05:43:06,8,0.6775456893003069
390,Decision,frequent,0.22845747766359978,0.2642696554244145,89.87833872667946,39.290911110063206,49,2022-04-15 00:08:17,306,0.6512092642078898
566,Consideration,frequent,0.13593176761835696,0.14263291953214946,95.44502014977911,59.914129495392146,55,2019-01-09 08:10:05,120,0.5156697857003119
106,Consideration,one_time,0.12615366419557755,0.11016579691301381,47.01772410755708,49.890925575617224,42,2020-04-04 19:19:00,203,0.43537380935399606
772,Consideration,frequent,0.11112718960858023,0.10959688896199053,68.66749932927046,49.293846542894016,43,2020-09-18 07:58:03,67,0.5221505480482355
822,Awareness,one_time,0.06858528056492949,0.05006981043002921,48.88973356099585,47.401277275523164,37,2021-12-15 00:02:07,155,0.2728834457860219
477,Consideration,frequent,0.19934311455262965,0.13358772768683463,82.59353583356739,60.022635508866024,33,2019-05-10 08:01:50,227,0.5209334135467951
703,Awareness,one_time,0.08337870616750509,0.07804607989395118,38.320221161890814,44.26424660181673,23,2020-12-23 01:58:08,302,0.25039226375169676
402,Awareness,frequent,0.06474525580072218,0.09877472719806445,92.15334352777037,60.78588620402656,24,2018-03-11 09:30:20,248,0.706764925033047
730,Awareness,frequent,0.09669093145272412,0.08526145003383123,73.55552558494,64.13105522847438,23,2022-05-24 14:09:37,83,0.7381580412750476
556,Awareness,frequent,0.07259395283518348,0.05353414109205457,93.09232813449972,75.94516906388264,38,2018-03-15 10:18:32,316,0.6381102651175138
162,Decision,frequent,0.22479718347390998,0.2755505396498529,88.17534281911226,34.196967561589275,62,2019-12-25 06:34:53,240,0.7781480978105124
202,Awareness,one_time,0.06582140436236239,0.07427478211425009,46.102991660480576,65.9869049088762,33,2020-06-22 22:16:02,172,0.24641480269053861
958,Awareness,frequent,0.08759427143094822,0.0818091717007863,63.51160563638545,72.27477482304113,34,2018-04-09 08:19:27,312,0.7411155783041123
996,Awareness,frequent,0.08201426837872816,0.08115959474552624,77.92217580315827,54.0630505918005,22,2021-02-20 18:59:26,203,0.6366264559922076
270,Consideration,one_time,0.14276342823863952,0.1439949083260533,24.4532980165072,61.28383211676709,55,2021-02-22 02:47:30,215,0.4641654621832513
863,Awareness,frequent,0.064617091266045,0.09597298311491688,92.71155938409828,43.42045583183403,38,2022-10-08 10:56:24,168,0.8745951456407541
816,Decision,one_time,0.2774131395527919,0.23050679751871167,22.100587777404773,21.74098647459159,51,2018-07-06 04:59:49,176,0.359144037098038
271,Decision,frequent,0.2570294564319881,0.24137728276667167,70.055978380026,31.015147883786046,43,2021-04-15 01:49:31,214,0.539116216971677
456,Consideration,one_time,0.19921866035790417,0.16188915822336544,44.2342068961838,76.51925701940098,41,2021-05-11 08:29:12,255,0.10018382325936499
462,Consideration,frequent,0.16467267842697625,0.12278716628246014,74.04380820057233,52.068401559870836,58,2021-07-07 20:25:47,280,0.5880031050824533
727,Awareness,frequent,0.06646747570389244,0.0845464852198909,72.89278068091787,67.46790670549997,35,2021-11-24 05:57:42,230,0.7182728982241245
252,Awareness,frequent,0.06631181120709707,0.09712443728579274,54.79759461728049,67.50501062706165,38,2020-05-07 00:05:58,107,0.6948084125810753
702,Consideration,frequent,0.11946964424786477,0.1489717744582745,95.1759032641776,68.52753392753532,47,2018-07-05 18:55:42,262,0.5857645752724465
296,Awareness,frequent,0.07264139023507127,0.05993234586221094,89.07294620664919,67.23839372241525,32,2018-09-13 03:31:42,143,0.8635808667305838
725,Awareness,frequent,0.08859880396171053,0.08116261649292944,71.56570343045809,75.30160568376928,26,2019-08-23 16:39:57,196,0.8572236450273938
720,Consideration,one_time,0.195628758533424,0.1399088033070298,40.5026791409164,63.838320271161365,38,2018-07-30 09:00:18,47,0.15152024041624604
749,Awareness,one_time,0.09022539388416134,0.06995191183242827,30.485023692531097,74.21553829811552,26,2020-07-28 16:53:06,141,0.15981923227068895
338,Decision,one_time,0.24017038652191255,0.2860871491045375,35.286808922559096,27.955504880053745,73,2020-07-08 20:30:40,247,0.2098675460227283
879,Awareness,one_time,0.06402137675291392,0.08685409126337043,27.178591094481828,75.25111743184121,23,2020-10-31 15:03:13,328,0.40487367986045963
53,Consideration,one_time,0.19465158139508884,0.12070115862029711,45.81363046035498,69.14895982356819,55,2018-02-19 12:06:32,208,0.22466430248089067
792,Consideration,one_time,0.16121251421870972,0.139783268545015,37.642791354285926,58.308059642995886,46,2018-05-06 10:47:57,223,0.499550502892273
922,Consideration,one_time,0.18102639661526224,0.18093407157289249,42.3560803776072,50.8227250830592,43,2019-09-18 11:31:35,282,0.17385750165579367
217,Awareness,frequent,0.08901137820332874,0.06717318895948213,65.3103855952038,76.36369797158054,23,2019-04-01 05:59:36,33,0.6086724587365236
764,Consideration,one_time,0.15001103714578226,0.18815237905292567,36.95171857208135,45.28467208492621,56,2019-12-04 08:42:35,102,0.19101611426788906
188,Decision,one_time,0.20553963556260543,0.22300963094252826,29.046029627494608,30.182161904761145,41,2021-12-24 00:19:33,164,0.22889114545796888
380,Awareness,one_time,0.09986706677641488,0.06787589695864016,20.76620720175244,66.08913605841894,39,2018-08-24 17:55:47,182,0.19827087241442154
493,Awareness,frequent,0.08782045962004977,0.07470435412126751,69.29567652707644,64.40857298152622,36,2018-09-08 13:10:54,51,0.7843602267732652
41,Consideration,frequent,0.1904774741499783,0.15537077416569472,94.77292085202234,61.45299136069414,54,2018-01-22 22:04:46,317,0.7493695741486612
157,Consideration,one_time,0.10850588816050857,0.17339741540229048,41.83577283542785,51.69530962360107,55,2018-08-13 05:47:07,84,0.11475661559137343
15,Awareness,one_time,0.06993525632864493,0.05069158263902595,22.521574527532984,64.3168178349444,38,2018-10-28 04:12:17,29,0.2775829023535624
813,Decision,frequent,0.26748314094068165,0.23309142479976067,64.25074759116127,28.537863348903755,44,2021-06-06 21:36:47,183,0.6570158356719226
65,Awareness,frequent,0.06805185034045204,0.06304785104632053,94.64645923315553,55.97167738397623,25,2020-05-31 02:04:18,50,0.7232753050416911
857,Awareness,frequent,0.07852427771785918,0.07606397762191869,78.03847396238395,65.65047398348288,21,2018-11-13 21:47:44,16,0.8483547065646565
839,Consideration,frequent,0.1373173691830956,0.17915830963308002,67.6944019546954,43.27415163324218,52,2020-02-24 19:34:35,264,0.8871817235233993
521,Consideration,frequent,0.14026782152174339,0.14427535685706375,82.75502469325018,64.19938162170493,56,2022-03-23 06:13:20,139,0.8438435705378897
344,Decision,frequent,0.22712683884312204,0.2692717387688749,70.34744513851871,30.2606607587102,48,2022-08-16 21:50:38,262,0.5499542297763145
129,Decision,one_time,0.24655923886716705,0.23599669865505093,38.9049286933904,33.23325417505681,69,2021-02-01 13:35:59,168,0.42470441948895177
648,Awareness,frequent,0.0676981928471112,0.0910572108458815,88.33866716115892,58.981269185660565,25,2019-08-02 17:02:18,288,0.6130651415762437
472,Awareness,frequent,0.09736187376181664,0.055551737905377596,55.387009940378604,58.14570568698226,39,2019-10-23 03:41:30,199,0.6628987985185374
63,Awareness,one_time,0.08738204577913658,0.07531161755188073,44.11450887229123,42.95905685987135,21,2020-04-09 03:00:21,110,0.42004383303277226
139,Consideration,frequent,0.15812493946081752,0.1290349451610563,76.26982394382941,59.7239533578873,30,2022-11-25 19:13:25,36,0.7717969351930772
499,Decision,frequent,0.23284591922599768,0.20147607247307356,75.67831556310608,34.0473174290641,64,2021-04-09 04:31:53,175,0.8602330895915027
593,Awareness,frequent,0.06898526113219444,0.09797078583555614,67.12500012921483,72.8855964243779,20,2018-03-22 14:02:32,155,0.6597381221746556
392,Awareness,frequent,0.05783466669262573,0.08972170340485358,63.75087739828268,76.01188277022248,28,2021-12-20 21:44:37,282,0.8956358993714247
675,Awareness,one_time,0.06767335965485305,0.06218258643095971,31.914103856009447,72.96247110698928,25,2019-04-08 07:32:09,179,0.14707650807319755
419,Decision,one_time,0.28438023992435035,0.2805564805480676,47.595912677431386,20.823295769354708,78,2019-10-15 16:42:47,55,0.4311550313140502
289,Awareness,frequent,0.08976535165055571,0.05716882842880718,69.31230308062402,65.89159042548175,37,2019-07-18 02:38:33,59,0.522077937566241
379,Awareness,frequent,0.05403795449711441,0.09366051757590768,57.21039561129602,73.7432862818872,27,2022-07-23 04:16:18,336,0.7844493766411024
773,Consideration,frequent,0.161365264471684,0.16330433486199142,51.074797880557995,59.969030499871096,42,2019-02-01 03:07:42,310,0.5052518142335218
490,Decision,one_time,0.2420265287055752,0.2121579642650774,28.827292520140652,29.709807971255593,60,2019-05-18 23:24:49,235,0.18755377916013383
231,Consideration,one_time,0.1767912436930591,0.18440075159746347,38.66111140582045,77.86221259281459,46,2019-06-24 10:37:43,24,0.38114310976130694
41,Consideration,frequent,0.15364187993430672,0.15726016032583925,70.64472754334007,55.2272693011106,53,2019-10-21 22:34:22,148,0.7519848849631354
28,Awareness,frequent,0.09180114583703884,0.082629969549073,77.86380277416265,73.36643753064371,23,2020-02-14 21:31:18,219,0.5858607093648345
135,Consideration,one_time,0.14673820005833388,0.19886212332256378,34.2813402788048,58.96450744961689,43,2019-12-29 18:26:01,213,0.2350869502683237
201,Consideration,one_time,0.1593368802588675,0.17701072996665101,26.603672252142225,64.51127068174628,36,2018-01-03 13:43:15,327,0.46949563595323485
840,Decision,frequent,0.2523872939367589,0.2130331635988218,85.12672595602238,22.851590846232753,74,2021-09-23 10:21:36,191,0.5312093700123282
780,Awareness,one_time,0.09446664823720555,0.07638087959756168,42.05593843443977,75.23557848188169,36,2020-01-05 00:20:56,307,0.1631448204245729
930,Awareness,frequent,0.08203265829100562,0.0659339672169616,63.86738521195428,69.68642213439759,25,2022-03-01 12:45:58,195,0.8137590006413211
33,Awareness,frequent,0.06568205495934351,0.06757736679230131,84.8469804140519,52.50053005001089,24,2019-12-18 03:26:49,108,0.8870379746402495
48,Awareness,frequent,0.06120283315229884,0.0721382589597164,65.19896444979739,43.46216462311238,22,2021-08-31 05:59:15,176,0.5910089451628874
503,Decision,frequent,0.25296997331599963,0.20949618877189224,53.39854256009439,32.36368782978484,45,2018-01-31 02:55:21,206,0.6169992692389672
407,Awareness,frequent,0.06026274992248779,0.07743097472404761,54.13761876836717,62.73949936706299,26,2022-01-07 03:46:01,234,0.8992955131232578
574,Awareness,frequent,0.08309021753412085,0.09032980225319877,85.11811579379946,44.42409903710302,20,2019-06-13 11:44:42,166,0.7720018527492557
728,Awareness,frequent,0.09839766713670661,0.09242760267367905,57.464387509966286,78.37627893188431,37,2020-10-15 15:37:07,85,0.6206920654860804
805,Awareness,frequent,0.08526456962498971,0.062271419011523,99.82636411893253,58.290665091173125,36,2018-12-30 08:09:12,267,0.6030939001288872
99,Awareness,frequent,0.06288351565822989,0.08888447667789659,77.17974877517346,78.49078097233094,35,2019-07-04 03:11:01,107,0.8365764683130943
684,Awareness,frequent,0.06412529506372225,0.08243311131832631,65.62466832351964,54.607205475238345,21,2021-08-15 14:49:32,332,0.6600564136312885
872,Awareness,one_time,0.054644738771045274,0.07537026858310686,45.35711452942596,76.37390063137184,28,2021-12-07 12:53:12,75,0.3474677730645742
726,Consideration,frequent,0.1321050949935775,0.17012145988933933,54.5053332151903,74.13369994498063,52,2021-07-29 00:27:37,36,0.6449414233002404
987,Consideration,frequent,0.12414674538933917,0.16892771215878322,52.64104602618072,58.850329172990335,43,2018-12-14 04:12:46,126,0.5708958241842939
547,Awareness,one_time,0.060323584976808356,0.05776904790122819,25.592753857859723,52.493685619227556,25,2021-10-20 12:43:45,294,0.3872772859186294
961,Decision,frequent,0.20124363666268827,0.28536474337366224,58.96671269870458,33.21459535416953,56,2018-01-04 19:26:46,224,0.8545691895329879
739,Consideration,frequent,0.12104329968932268,0.14217112252504793,53.627694629027815,74.01665210990085,51,2019-12-19 20:11:01,234,0.777912439658307
613,Consideration,frequent,0.14036251285111215,0.13806204729338922,81.39642340742532,41.7069044138431,46,2021-08-02 07:49:30,349,0.7683049492833903
943,Awareness,one_time,0.09140090927704658,0.07202635887747846,39.04706557381234,48.99357826382921,30,2022-04-06 22:37:37,54,0.33337414008306
462,Awareness,one_time,0.06970849752641116,0.07443911457721744,23.74057331288561,57.19592239544703,30,2021-05-01 05:58:49,110,0.1736060231744
643,Awareness,frequent,0.09730449253970459,0.05335910464088581,88.21690143115359,48.315030023941574,24,2019-12-11 11:57:21,272,0.8790433984442331
769,Awareness,frequent,0.08385599695772009,0.06184907784870224,84.40382137419644,50.85230168291655,34,2019-08-22 09:28:25,177,0.5270868122972411
5,Awareness,frequent,0.08757312678139069,0.09703054275605158,90.27429065348207,60.59030887212952,32,2022-01-06 10:34:50,337,0.5141508466423184
218,Decision,one_time,0.24974094949867448,0.29779800497686604,42.278784088799966,23.03898731517559,61,2022-04-20 14:02:42,313,0.36869205603841493
503,Awareness,frequent,0.08784244159771454,0.07956788648170013,54.11255144037188,77.37827448450554,34,2022-09-13 01:57:34,250,0.662495635517752
767,Awareness,one_time,0.058546946406778835,0.0824570871090515,45.29302853595428,73.67440495506102,24,2020-09-24 04:35:27,81,0.18807716092035662
398,Consideration,frequent,0.16118525026364477,0.14619305409521735,96.1448374139587,48.32867297888103,36,2020-08-12 08:31:08,223,0.8823231931773705
871,Awareness,frequent,0.09246881376942288,0.0619089172112685,87.30860006343033,77.92871245021556,23,2022-02-15 02:41:08,64,0.8064287076176266
795,Consideration,one_time,0.17916838148892492,0.1575476734210089,31.47449565831815,48.67795841285911,41,2020-06-18 21:34:56,136,0.45258380056365644
393,Consideration,one_time,0.1518703179122621,0.18235618828972838,39.0173271096929,63.86137967350515,39,2018-05-26 10:34:53,170,0.4827631935079376
207,Consideration,frequent,0.1075725754263756,0.1734608212567575,78.45702185431483,52.275715434082365,48,2021-04-07 04:36:48,250,0.8078975508142856
15,Decision,frequent,0.2774606821344967,0.2500656271851534,84.80769579982223,38.298216621649615,50,2018-10-10 01:22:46,179,0.5306944600495016
858,Awareness,frequent,0.059135193329536755,0.05519799911532291,75.26949351693946,61.612032626483725,30,2022-02-18 10:20:14,141,0.7657847532001256
554,Consideration,frequent,0.12153866072652782,0.14905209602497171,61.53133592604924,77.87632533494444,41,2021-11-19 02:01:21,283,0.688788802650066
892,Decision,frequent,0.24387924755582863,0.2632986454105194,83.94537978496948,22.90015772438214,59,2022-03-31 23:50:42,168,0.736698792497509
461,Consideration,frequent,0.1315965974180719,0.15404350330496677,75.76136728353241,51.25350944487553,38,2022-09-03 00:42:14,122,0.5962510169172082
691,Awareness,frequent,0.09529130910934003,0.07705958131922182,62.49736282750408,50.01216353507827,39,2019-12-20 17:12:18,280,0.6867587836787254
575,Decision,frequent,0.26100544340036597,0.20198299375651166,76.38886019067634,21.914614966693577,50,2021-04-24 21:00:09,337,0.6315605404948773
864,Awareness,frequent,0.06230293732875624,0.07006786183014393,67.14365967900306,57.786295990503895,34,2021-08-16 18:09:34,221,0.6773254954042711
